OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0055820,26-03-2022,CUST046864,Aarav Mehta,P00035,Desk Plant,Toys & Games,HomeEase,5,589.64,0,147.41,0.23,3095.84,Credit Card,Returned,Indianapolis,IN,India,SELL00615
ORD0055893,29-06-2021,CUST032252,Sunita Patel,P00027,Winter Jacket,Books,HomeEase,5,76.3,0,19.08,14.55,415.13,Debit Card,Returned,Indianapolis,IN,United States,SELL01001
ORD0055899,07-02-2022,CUST000054,Sunita Sharma,P00029,T-Shirt,Sports & Outdoors,FitLife,4,457.52,0.15,124.45,11.11,1691.13,Credit Card,Returned,Dallas,TX,United States,SELL01321
ORD0055959,03-04-2021,CUST037230,Sneha Verma,P00025,Running Shoes,Books,ReadMore,2,507.67,0.3,35.54,1.52,747.8,Credit Card,Returned,Denver,CO,United States,SELL01769
ORD0055978,29-01-2022,CUST039009,Aditya Joshi,P00048,Wireless Charger,Toys & Games,BrightLux,5,51,0.05,0,5.68,247.93,Credit Card,Returned,Washington,DC,United States,SELL00222
ORD0055982,18-09-2022,CUST037357,Sahil Mehta,P00010,Smartwatch,Books,HomeEase,4,460.23,0,92.05,1.84,1934.81,Credit Card,Returned,Philadelphia,PA,United States,SELL00098
ORD0055991,29-02-2020,CUST023482,Vihaan Joshi,P00039,Graphic Tablet,Toys & Games,Zenith,1,40.45,0,2.02,7.1,49.57,Net Banking,Returned,San Francisco,CA,India,SELL01833
ORD0056026,19-12-2021,CUST026874,Sahil Joshi,P00039,Graphic Tablet,Electronics,FitLife,3,244.4,0.15,31.16,12.68,667.06,Credit Card,Returned,San Diego,CA,United States,SELL01755
ORD0056090,19-05-2022,CUST006511,Sunita Joshi,P00012,Noise Cancelling Headphones,Home & Kitchen,UrbanStyle,3,219.06,0,52.57,8.28,718.03,UPI,Returned,Jacksonville,FL,United States,SELL00376
ORD0056094,29-07-2020,CUST012430,Simran Sharma,P00022,Water Bottle,Clothing,ReadMore,2,357.87,0.2,103.07,13.86,689.52,UPI,Returned,New York,NY,United Kingdom,SELL00521
ORD0056132,20-12-2022,CUST023936,Rohit Joshi,P00045,Phone Tripod,Electronics,NexPro,1,586.64,0.1,42.24,7.46,577.68,Credit Card,Returned,San Diego,CA,United States,SELL00570
ORD0056173,15-03-2023,CUST026380,Priya Kumar,P00014,Drone Mini,Sports & Outdoors,BrightLux,1,262.77,0.05,12.48,10.17,272.28,Credit Card,Returned,Los Angeles,CA,United States,SELL01793
ORD0056188,14-09-2020,CUST021344,Priya Kumar,P00030,Dress Shirt,Books,FitLife,3,366.49,0,54.97,1.36,1155.8,Credit Card,Returned,Fort Worth,TX,United States,SELL00741
ORD0056208,08-01-2024,CUST025746,Rohit Reddy,P00004,USB-C Charger,Clothing,FitLife,1,307.93,0,15.4,12.24,335.57,Amazon Pay,Returned,Chicago,IL,United States,SELL01877
ORD0056211,14-09-2020,CUST025323,Anjali Mehta,P00042,Projector Mini,Home & Kitchen,UrbanStyle,3,17.33,0.15,2.21,1.62,48.02,Credit Card,Returned,Dallas,TX,India,SELL00228
ORD0056214,30-07-2023,CUST045352,Kabir Gupta,P00046,Car Charger,Toys & Games,Apex,2,244.39,0.15,20.77,13.45,449.68,Amazon Pay,Returned,Seattle,WA,United Kingdom,SELL00004
ORD0056237,25-05-2021,CUST042233,Pooja Kapoor,P00029,T-Shirt,Clothing,UrbanStyle,1,374.43,0.2,23.96,1.96,325.46,Debit Card,Returned,Seattle,WA,India,SELL01356
ORD0056267,01-08-2021,CUST035930,Ritika Kumar,P00034,Desk Organizer,Sports & Outdoors,FitLife,2,78.48,0,7.85,9.77,174.58,Cash on Delivery,Returned,San Diego,CA,United States,SELL00179
ORD0056276,22-04-2020,CUST047482,Vihaan Sharma,P00024,Yoga Mat,Clothing,BrightLux,2,225.53,0,0,8.22,459.28,Amazon Pay,Returned,Washington,DC,United States,SELL01050
ORD0056310,08-09-2024,CUST046742,Priya Joshi,P00017,Electric Kettle,Clothing,Apex,5,592.98,0,237.19,0.7,3202.79,Credit Card,Returned,Jacksonville,FL,United States,SELL01599
ORD0056484,14-11-2024,CUST009914,Aditya Reddy,P00039,Graphic Tablet,Home & Kitchen,FitLife,3,314.27,0.2,60.34,14.66,829.25,Credit Card,Returned,Charlotte,NC,Canada,SELL00868
ORD0056493,19-11-2021,CUST021374,Karan Patel,P00035,Desk Plant,Electronics,Zenith,5,397.19,0,238.31,2.15,2226.41,Net Banking,Returned,Los Angeles,CA,India,SELL01942
ORD0056535,11-05-2023,CUST023271,Aman Singh,P00047,Memory Card 128GB,Electronics,NexPro,1,575.46,0.05,27.33,6.1,580.12,Credit Card,Returned,San Diego,CA,United Kingdom,SELL00882
ORD0056629,20-09-2024,CUST012559,Vihaan Patel,P00037,Router,Books,HomeEase,1,128.23,0,10.26,10.73,149.22,Cash on Delivery,Returned,Austin,TX,United States,SELL00485
ORD0056650,07-11-2023,CUST039448,Rohit Singh,P00034,Desk Organizer,Toys & Games,KiddoFun,3,572.47,0.15,116.78,6.35,1582.93,Amazon Pay,Returned,Charlotte,NC,United States,SELL01359
ORD0056683,10-09-2023,CUST022453,Anjali Kumar,P00016,Air Fryer,Clothing,ReadMore,3,156.89,0.05,35.77,4.14,487.05,UPI,Returned,San Antonio,TX,United Kingdom,SELL01680
ORD0056722,14-05-2022,CUST026537,Sneha Reddy,P00018,Vacuum Cleaner,Books,NexPro,3,89.4,0.05,30.57,8.05,293.41,Credit Card,Returned,Chicago,IL,Canada,SELL00295
ORD0056770,21-09-2020,CUST019523,Vihaan Sharma,P00001,Wireless Earbuds,Sports & Outdoors,ReadMore,1,409.88,0.1,66.4,10.32,445.61,Credit Card,Returned,Indianapolis,IN,United States,SELL01217
ORD0056786,01-02-2021,CUST048343,Karan Sharma,P00024,Yoga Mat,Home & Kitchen,NexPro,4,38.5,0.2,22.18,8.66,154.04,Credit Card,Returned,Indianapolis,IN,United States,SELL00618
ORD0056890,14-11-2024,CUST006485,Rohit Kumar,P00039,Graphic Tablet,Toys & Games,HomeEase,2,218.83,0.1,70.9,12.64,477.43,Debit Card,Returned,Houston,TX,India,SELL01093
ORD0056963,23-06-2024,CUST000665,Mohit Verma,P00001,Wireless Earbuds,Books,HomeEase,1,516.2,0,25.81,12.32,554.33,Credit Card,Returned,Houston,TX,United States,SELL01729
ORD0057033,14-06-2022,CUST032928,Sunita Singh,P00010,Smartwatch,Books,KiddoFun,2,61.57,0,22.17,6.75,152.06,Cash on Delivery,Returned,San Jose,CA,United States,SELL01479
ORD0057043,24-07-2020,CUST012160,Rohit Verma,P00032,Board Game,Sports & Outdoors,KiddoFun,5,19.88,0,0,1.35,100.75,Credit Card,Returned,San Jose,CA,United States,SELL01153
ORD0057075,23-01-2020,CUST033650,Vikas Joshi,P00006,Gaming Mouse,Clothing,Zenith,1,267.06,0,0,11.42,278.48,Debit Card,Returned,Philadelphia,PA,United Kingdom,SELL00220
ORD0057101,11-04-2024,CUST043661,Simran Singh,P00039,Graphic Tablet,Sports & Outdoors,ReadMore,4,44.99,0.15,12.24,0.74,165.95,Amazon Pay,Returned,New York,NY,United States,SELL01991
ORD0057106,07-07-2022,CUST048315,Anjali Verma,P00019,LED Desk Lamp,Home & Kitchen,ReadMore,5,556.21,0.2,177.99,0.62,2403.45,Credit Card,Returned,Chicago,IL,United States,SELL01748
ORD0057163,17-12-2023,CUST020284,Neha Verma,P00009,Portable SSD 1TB,Toys & Games,UrbanStyle,3,356.95,0.25,40.16,7.51,850.81,Credit Card,Returned,Seattle,WA,United States,SELL01467
ORD0057207,08-02-2020,CUST034267,Aarav Gupta,P00037,Router,Sports & Outdoors,Apex,1,500.12,0.15,21.26,9.43,455.79,Amazon Pay,Returned,San Antonio,TX,India,SELL00033
ORD0057260,22-02-2022,CUST041694,Pooja Joshi,P00017,Electric Kettle,Sports & Outdoors,Zenith,1,552.46,0,44.2,12.41,609.07,UPI,Returned,Houston,TX,United States,SELL00890
ORD0057261,05-08-2021,CUST022630,Aarav Kapoor,P00046,Car Charger,Books,KiddoFun,1,385.49,0,46.26,4.61,436.36,Amazon Pay,Returned,Dallas,TX,Canada,SELL00703
ORD0057289,21-12-2020,CUST045462,Vivaan Verma,P00048,Wireless Charger,Home & Kitchen,UrbanStyle,2,174.91,0.05,26.59,10.51,369.43,Amazon Pay,Returned,Seattle,WA,United States,SELL01582
ORD0057334,27-09-2023,CUST000830,Sunita Mehta,P00018,Vacuum Cleaner,Sports & Outdoors,NexPro,3,221.78,0,79.84,13.72,758.9,UPI,Returned,Seattle,WA,United States,SELL00124
ORD0057375,02-03-2020,CUST048783,Arjun Patel,P00005,Laptop Sleeve,Books,FitLife,3,588.43,0,0,0.83,1766.12,Net Banking,Returned,Jacksonville,FL,United States,SELL01995
ORD0057454,02-10-2024,CUST034402,Simran Verma,P00008,4K Monitor,Electronics,Apex,2,165.58,0.15,33.78,7.6,322.87,UPI,Returned,Columbus,OH,United States,SELL00374
ORD0057464,23-02-2023,CUST032664,Aarav Singh,P00040,Microphone,Clothing,CoreTech,4,286.57,0,0,11.15,1157.43,Amazon Pay,Returned,Jacksonville,FL,United States,SELL00408
ORD0057484,24-08-2024,CUST021902,Pooja Singh,P00031,Kids Toy Car,Electronics,BrightLux,1,556.44,0,0,9.92,566.36,Amazon Pay,Returned,Denver,CO,United States,SELL01172
ORD0057487,14-04-2021,CUST049064,Ritika Singh,P00033,Puzzle 1000pc,Electronics,Apex,4,390.6,0.1,168.74,12.09,1586.99,Amazon Pay,Returned,Columbus,OH,United States,SELL00867
ORD0057499,17-04-2020,CUST024963,Simran Mehta,P00013,Action Camera,Electronics,NexPro,1,470.32,0,23.52,14.62,508.46,Cash on Delivery,Returned,San Antonio,TX,India,SELL00361
ORD0057508,11-09-2021,CUST016004,Sahil Reddy,P00007,Mechanical Keyboard,Sports & Outdoors,CoreTech,4,401.66,0,80.33,2.02,1688.99,Credit Card,Returned,Los Angeles,CA,United States,SELL01557
ORD0057563,13-05-2023,CUST018063,Neha Gupta,P00015,Instant Pot,Electronics,Zenith,5,549.81,0.1,296.9,14.24,2785.28,UPI,Returned,Chicago,IL,Australia,SELL00706
ORD0057571,07-10-2021,CUST032700,Ritika Patel,P00041,Webcam Full HD,Toys & Games,NexPro,5,409.88,0.25,76.85,2.62,1616.52,Debit Card,Returned,Columbus,OH,United States,SELL01293
ORD0057575,25-07-2020,CUST027807,Mohit Mehta,P00047,Memory Card 128GB,Books,ReadMore,5,295.76,0,118.3,11.22,1608.32,Amazon Pay,Returned,San Antonio,TX,United States,SELL01280
ORD0057595,16-03-2020,CUST015434,Mohit Verma,P00022,Water Bottle,Clothing,Zenith,2,50.93,0,18.33,12.29,132.48,Debit Card,Returned,Phoenix,AZ,India,SELL00706
ORD0057599,22-02-2023,CUST007885,Sahil Kumar,P00044,Power Bank 20000mAh,Toys & Games,FitLife,2,353.26,0.1,50.87,8.8,695.54,Debit Card,Returned,Seattle,WA,United States,SELL01725
ORD0057616,04-01-2021,CUST011004,Vikas Gupta,P00045,Phone Tripod,Clothing,HomeEase,3,518.89,0.05,177.46,3.38,1659.68,Credit Card,Returned,San Jose,CA,United States,SELL01560
ORD0057667,18-02-2024,CUST020793,Aarav Verma,P00048,Wireless Charger,Books,KiddoFun,2,538.56,0,86.17,11.76,1175.05,Cash on Delivery,Returned,Indianapolis,IN,United States,SELL01918
ORD0057740,29-04-2024,CUST024669,Priya Kumar,P00033,Puzzle 1000pc,Sports & Outdoors,CoreTech,3,430.63,0.2,51.68,0.73,1085.92,UPI,Returned,San Antonio,TX,Canada,SELL01160
ORD0057758,22-06-2020,CUST042092,Mohit Kumar,P00001,Wireless Earbuds,Toys & Games,ReadMore,1,432.98,0.15,18.4,9.73,396.16,Credit Card,Returned,New York,NY,United States,SELL00330
ORD0057782,27-05-2022,CUST005882,Mohit Verma,P00047,Memory Card 128GB,Home & Kitchen,Apex,2,543.79,0,87.01,5.16,1179.75,Credit Card,Returned,Phoenix,AZ,United States,SELL00048
ORD0057798,22-01-2024,CUST044664,Neha Mehta,P00014,Drone Mini,Sports & Outdoors,NexPro,5,25.56,0.15,8.69,14.38,131.7,Net Banking,Returned,Dallas,TX,United States,SELL01351
ORD0057820,30-01-2022,CUST018186,Vivaan Kumar,P00010,Smartwatch,Toys & Games,CoreTech,5,62.64,0,25.06,9.78,348.04,Debit Card,Returned,Denver,CO,United States,SELL00491
ORD0057882,06-03-2023,CUST036453,Vikas Mehta,P00004,USB-C Charger,Home & Kitchen,CoreTech,3,290.78,0.15,59.32,5.63,806.44,Debit Card,Returned,Phoenix,AZ,United States,SELL00582
ORD0057911,23-09-2021,CUST041425,Kabir Kumar,P00003,Smartphone Case,Home & Kitchen,HomeEase,3,331.74,0.05,75.64,1.45,1022.55,Amazon Pay,Returned,Chicago,IL,United States,SELL01118
ORD0057923,11-06-2022,CUST043146,Aditya Joshi,P00040,Microphone,Books,FitLife,4,282.73,0,0,8.23,1139.15,Credit Card,Returned,Chicago,IL,United States,SELL00680
ORD0057974,09-08-2021,CUST041200,Aditya Mehta,P00034,Desk Organizer,Books,ReadMore,3,430.66,0.05,147.29,3.86,1378.53,UPI,Returned,San Antonio,TX,United States,SELL01763
ORD0058005,13-01-2020,CUST011245,Kabir Mehta,P00003,Smartphone Case,Toys & Games,BrightLux,3,28.11,0.05,6.41,13.26,99.78,Credit Card,Returned,Charlotte,NC,United States,SELL01653
ORD0058017,08-12-2024,CUST037130,Sahil Joshi,P00004,USB-C Charger,Toys & Games,CoreTech,3,313.45,0.2,90.27,12.02,854.57,UPI,Returned,Chicago,IL,United Kingdom,SELL01831
ORD0058078,14-05-2022,CUST011883,Aarav Mehta,P00047,Memory Card 128GB,Sports & Outdoors,FitLife,5,405.8,0,101.45,6.3,2136.75,Cash on Delivery,Returned,San Antonio,TX,United States,SELL01179
ORD0058138,04-11-2021,CUST041781,Ritika Patel,P00027,Winter Jacket,Toys & Games,UrbanStyle,5,249.59,0.15,53.04,7.31,1121.11,Credit Card,Returned,San Francisco,CA,United States,SELL00312
ORD0058145,25-09-2022,CUST044983,Ritika Mehta,P00011,Fitness Band,Toys & Games,NexPro,2,237.96,0.05,54.25,4.62,510.99,Credit Card,Returned,New York,NY,United States,SELL00313
ORD0058219,03-02-2023,CUST026886,Priya Joshi,P00043,HDMI Cable 2m,Clothing,Apex,1,468.49,0.2,18.74,7.16,400.69,Credit Card,Returned,San Jose,CA,Australia,SELL01251
ORD0058265,13-11-2021,CUST013563,Sahil Joshi,P00005,Laptop Sleeve,Home & Kitchen,Apex,4,499.05,0,239.54,9.73,2245.47,Credit Card,Returned,Washington,DC,United States,SELL00684
ORD0058333,03-07-2020,CUST006150,Simran Verma,P00033,Puzzle 1000pc,Toys & Games,Apex,3,572.35,0,0,6.73,1723.78,Credit Card,Returned,Washington,DC,United Kingdom,SELL00469
ORD0058378,01-09-2023,CUST023829,Vivaan Joshi,P00047,Memory Card 128GB,Books,UrbanStyle,3,369.95,0,133.18,9.06,1252.09,Amazon Pay,Returned,Los Angeles,CA,United States,SELL00790
ORD0058428,07-12-2024,CUST024172,Vikas Singh,P00005,Laptop Sleeve,Home & Kitchen,NexPro,2,394.53,0.2,0,11.55,642.8,Credit Card,Returned,San Antonio,TX,United States,SELL00682
ORD0058446,06-11-2022,CUST024395,Arjun Verma,P00048,Wireless Charger,Home & Kitchen,Zenith,5,232.56,0.25,0,13.54,885.64,Credit Card,Returned,Dallas,TX,Canada,SELL01055
ORD0058449,19-08-2021,CUST012035,Sneha Gupta,P00035,Desk Plant,Books,BrightLux,2,44.08,0,4.41,9.6,102.17,Cash on Delivery,Returned,Indianapolis,IN,United States,SELL00417
ORD0058466,05-03-2021,CUST026652,Ritika Mehta,P00006,Gaming Mouse,Toys & Games,BrightLux,3,245.52,0.3,61.87,1.64,579.1,Credit Card,Returned,Charlotte,NC,United States,SELL01380
ORD0058481,15-08-2022,CUST046251,Vivaan Verma,P00018,Vacuum Cleaner,Toys & Games,NexPro,4,328.87,0.05,99.98,3.76,1353.45,UPI,Returned,San Francisco,CA,United States,SELL00169
ORD0058489,13-05-2024,CUST022425,Pooja Reddy,P00005,Laptop Sleeve,Home & Kitchen,CoreTech,2,340.14,0.2,97.96,2.98,645.16,UPI,Returned,San Francisco,CA,United States,SELL00530
ORD0058496,02-06-2021,CUST039730,Sahil Gupta,P00045,Phone Tripod,Clothing,BrightLux,5,250.27,0.05,95.1,4.88,1288.76,Credit Card,Returned,San Francisco,CA,United States,SELL01805
ORD0058507,19-07-2022,CUST022464,Neha Singh,P00016,Air Fryer,Books,FitLife,2,448.35,0.05,68.15,14.57,934.58,UPI,Returned,Jacksonville,FL,United States,SELL00156
ORD0058534,20-04-2024,CUST037400,Mohit Verma,P00041,Webcam Full HD,Books,ReadMore,2,287.91,0.1,25.91,14.82,558.97,Credit Card,Returned,Indianapolis,IN,United States,SELL00771
ORD0058539,01-08-2023,CUST009412,Arjun Kapoor,P00035,Desk Plant,Sports & Outdoors,FitLife,3,149.88,0.05,34.17,11.94,473.27,UPI,Returned,San Diego,CA,United States,SELL01975
ORD0058552,05-07-2022,CUST046079,Vihaan Sharma,P00040,Microphone,Books,NexPro,5,85.87,0.1,30.91,5.25,422.58,Credit Card,Returned,Dallas,TX,India,SELL00033
ORD0058636,13-02-2024,CUST001006,Vihaan Reddy,P00027,Winter Jacket,Sports & Outdoors,CoreTech,1,16.46,0,1.32,7.84,25.62,Credit Card,Returned,San Diego,CA,Canada,SELL00842
ORD0058670,05-02-2020,CUST023279,Rohit Kapoor,P00023,Cookware Set,Electronics,HomeEase,5,266.71,0,160.03,11.36,1504.94,Cash on Delivery,Returned,Dallas,TX,United States,SELL01063
ORD0058745,19-04-2021,CUST049885,Vikas Singh,P00032,Board Game,Electronics,FitLife,3,498.44,0,119.63,10.05,1625,Credit Card,Returned,Phoenix,AZ,India,SELL00210
ORD0058757,09-06-2021,CUST012631,Vihaan Gupta,P00042,Projector Mini,Home & Kitchen,Apex,4,200.27,0,144.19,8.61,953.88,Net Banking,Returned,Jacksonville,FL,United States,SELL00665
ORD0058759,21-01-2022,CUST029986,Aman Reddy,P00018,Vacuum Cleaner,Home & Kitchen,NexPro,4,493.93,0.05,150.15,8.11,2035.19,Amazon Pay,Returned,Columbus,OH,United States,SELL01578
ORD0058774,08-01-2023,CUST004699,Karan Kapoor,P00043,HDMI Cable 2m,Sports & Outdoors,BrightLux,2,269.4,0.05,61.42,9.49,582.77,Credit Card,Returned,Denver,CO,United States,SELL01881
ORD0058810,23-11-2020,CUST039376,Rohit Kapoor,P00018,Vacuum Cleaner,Clothing,KiddoFun,4,450.69,0,144.22,0.77,1947.75,UPI,Returned,Philadelphia,PA,Canada,SELL01991
ORD0058815,18-12-2023,CUST020585,Arjun Sharma,P00031,Kids Toy Car,Toys & Games,FitLife,4,477.97,0.05,90.81,8.97,1916.07,Amazon Pay,Returned,Jacksonville,FL,United States,SELL01366
ORD0058879,16-05-2022,CUST029078,Sneha Kumar,P00026,Sunglasses,Sports & Outdoors,HomeEase,4,322.25,0,64.45,13.85,1367.3,Credit Card,Returned,Austin,TX,India,SELL00092
ORD0058907,12-09-2024,CUST008250,Aditya Gupta,P00021,Backpack,Toys & Games,Apex,1,553.93,0.05,42.1,7.84,576.17,Credit Card,Returned,Jacksonville,FL,United States,SELL00127
ORD0058908,08-08-2022,CUST031896,Neha Patel,P00006,Gaming Mouse,Clothing,BrightLux,1,345.93,0,17.3,11.55,374.78,Net Banking,Returned,Los Angeles,CA,United States,SELL01667
ORD0058916,30-10-2021,CUST020399,Vivaan Singh,P00050,Novel Bestseller,Clothing,CoreTech,3,565.29,0,203.5,14.84,1914.21,Credit Card,Returned,Charlotte,NC,United States,SELL00705
ORD0058933,02-06-2020,CUST015518,Vikas Singh,P00007,Mechanical Keyboard,Clothing,NexPro,1,50.73,0.25,1.9,4.83,44.78,Net Banking,Returned,Washington,DC,United States,SELL01518
ORD0058938,16-04-2022,CUST010974,Vivaan Kumar,P00016,Air Fryer,Sports & Outdoors,UrbanStyle,1,297.38,0.1,21.41,0.91,289.96,Net Banking,Returned,Chicago,IL,United States,SELL01644
ORD0058994,28-07-2021,CUST038096,Sahil Reddy,P00019,LED Desk Lamp,Sports & Outdoors,Zenith,2,127.31,0.15,0,2.91,219.34,Amazon Pay,Returned,Houston,TX,Canada,SELL01154
ORD0059032,11-09-2023,CUST025586,Anjali Verma,P00010,Smartwatch,Electronics,Zenith,5,526.31,0.15,178.95,1.41,2417.18,Net Banking,Returned,Columbus,OH,Canada,SELL00501
ORD0059058,20-07-2021,CUST012765,Sahil Singh,P00044,Power Bank 20000mAh,Sports & Outdoors,Apex,1,189.6,0.1,20.48,5.94,197.06,UPI,Returned,Chicago,IL,India,SELL00115
ORD0059078,16-05-2024,CUST046188,Neha Kumar,P00009,Portable SSD 1TB,Toys & Games,UrbanStyle,4,322.97,0.1,209.28,8.56,1380.53,Debit Card,Returned,San Antonio,TX,United States,SELL01009
ORD0059096,28-12-2023,CUST004861,Rohit Reddy,P00011,Fitness Band,Books,UrbanStyle,2,459.98,0.1,99.36,7.89,935.21,Credit Card,Returned,San Diego,CA,Canada,SELL01360
ORD0059120,23-05-2023,CUST016148,Vivaan Kapoor,P00049,Children's Book,Home & Kitchen,Zenith,4,461.24,0.05,210.33,10.94,1973.98,Amazon Pay,Returned,Houston,TX,United States,SELL00751
ORD0059157,29-03-2023,CUST002014,Neha Gupta,P00007,Mechanical Keyboard,Clothing,Apex,2,17.27,0,2.76,2.42,39.72,Net Banking,Returned,Seattle,WA,United States,SELL00154
ORD0059232,19-03-2022,CUST040464,Karan Gupta,P00046,Car Charger,Electronics,UrbanStyle,1,151.77,0.05,11.53,7.11,162.82,UPI,Returned,San Diego,CA,United States,SELL01251
ORD0059273,08-11-2024,CUST011225,Pooja Sharma,P00036,Smart Light Bulb,Clothing,CoreTech,5,487.2,0,292.32,10.85,2739.17,Debit Card,Returned,Denver,CO,United States,SELL01856
ORD0059289,30-11-2023,CUST019634,Simran Kapoor,P00024,Yoga Mat,Home & Kitchen,KiddoFun,2,471.23,0.05,161.16,9.14,1065.64,Amazon Pay,Returned,Fort Worth,TX,United States,SELL00589
ORD0059334,20-08-2022,CUST017374,Anjali Kumar,P00021,Backpack,Electronics,Zenith,1,503.77,0.15,51.38,10.2,489.78,Amazon Pay,Returned,Denver,CO,India,SELL00853
ORD0059349,08-08-2022,CUST000270,Mohit Joshi,P00047,Memory Card 128GB,Clothing,ReadMore,2,54.24,0.05,18.55,2.39,124,Debit Card,Returned,Fort Worth,TX,United States,SELL01498
ORD0059364,23-06-2024,CUST038143,Mohit Kumar,P00003,Smartphone Case,Toys & Games,Apex,2,408.11,0.2,32.65,9.65,695.28,Credit Card,Returned,Columbus,OH,United States,SELL00660
ORD0059368,20-09-2021,CUST045678,Aman Kumar,P00035,Desk Plant,Electronics,Apex,2,565.47,0,56.55,1.4,1188.89,Debit Card,Returned,Seattle,WA,United States,SELL00812
ORD0059384,04-10-2024,CUST047190,Simran Kumar,P00003,Smartphone Case,Clothing,UrbanStyle,4,145.03,0.2,37.13,10.31,511.54,Credit Card,Returned,Denver,CO,United States,SELL00330
ORD0059452,31-05-2022,CUST042377,Aditya Mehta,P00025,Running Shoes,Books,ReadMore,5,259.87,0.25,0,7.15,981.66,Credit Card,Returned,Fort Worth,TX,Australia,SELL01411
ORD0059479,19-03-2022,CUST007906,Priya Mehta,P00035,Desk Plant,Clothing,FitLife,1,337.22,0.2,21.58,12.21,303.57,Credit Card,Returned,San Francisco,CA,United States,SELL00712
ORD0059517,04-10-2023,CUST044436,Arjun Mehta,P00032,Board Game,Clothing,FitLife,4,455.17,0.05,86.48,7.26,1823.39,Credit Card,Returned,Charlotte,NC,United States,SELL01024
ORD0059531,25-12-2021,CUST045598,Anjali Gupta,P00046,Car Charger,Toys & Games,FitLife,2,144.35,0.05,13.71,8.51,296.48,Debit Card,Returned,Charlotte,NC,United States,SELL01732
ORD0059586,26-03-2022,CUST023168,Vikas Patel,P00015,Instant Pot,Sports & Outdoors,HomeEase,5,360.51,0.05,136.99,5.71,1855.12,Debit Card,Returned,Los Angeles,CA,United States,SELL00426
ORD0059616,19-10-2021,CUST049632,Sneha Kumar,P00024,Yoga Mat,Home & Kitchen,HomeEase,1,586.23,0.25,0,1.37,441.04,Net Banking,Returned,San Francisco,CA,United States,SELL00972
ORD0059620,11-02-2020,CUST032290,Aarav Reddy,P00010,Smartwatch,Toys & Games,NexPro,2,515.72,0.1,46.41,10.13,984.84,Credit Card,Returned,Charlotte,NC,India,SELL00077
ORD0059635,12-03-2024,CUST010723,Aman Singh,P00003,Smartphone Case,Electronics,BrightLux,3,376.66,0,135.6,0.76,1266.34,Amazon Pay,Returned,San Jose,CA,United States,SELL00721
ORD0059663,14-02-2024,CUST023044,Aditya Singh,P00008,4K Monitor,Sports & Outdoors,Apex,4,182.16,0.05,55.38,7.42,755.01,Credit Card,Returned,Los Angeles,CA,India,SELL01159
ORD0059680,09-08-2021,CUST025424,Rohit Kumar,P00024,Yoga Mat,Home & Kitchen,CoreTech,4,206.98,0,99.35,9.77,937.04,Cash on Delivery,Returned,Washington,DC,India,SELL01130
ORD0059713,22-07-2021,CUST000133,Pooja Singh,P00005,Laptop Sleeve,Home & Kitchen,KiddoFun,5,77.72,0.15,16.52,13.12,359.95,Amazon Pay,Returned,Houston,TX,United States,SELL00190
